system:index,masterid,year,yield_mean,yield_p25,yield_p50,yield_p75,.geo
2_0_0000e05adb2e4dc31e5a,18173,2000,9.447822703019362,8.583673227315646,9.497666824734349,10.441561001039373,
2_0_00007fad96d7e002476c,18163,2000,9.04215664093213,7.54241471378315,8.534037859973619,9.469389970069251,
2_0_00007726085429a16cd1,18147,2000,9.516475200366584,8.782314931734849,9.59153930966644,10.3427684617999,
2_0_0000b85ab5ade2299286,18037,2000,9.800775858833582,9.06100222082001,9.938039206839532,10.68695338179382,
2_0_0000a6d5f1c34b0de8f0,18123,2000,9.444319469330766,8.654152255561666,9.655527361673302,10.467109982876716,
2_0_0000c73beef527792061,18129,2000,8.696097355127325,7.657542470861552,8.718419271401872,9.717681618476977,
2_0_000078ab996875da6381,17059,2000,8.860780167407352,7.877851251767343,8.874497038808128,9.871551325289253,
2_0_0000bcf4ed2aed99b99d,17193,2000,8.766873856246544,7.719221054212453,8.844580779022651,9.843807206200795,
2_0_0000300ffda2294719eb,17069,2000,7.6087926027339545,6.595414285714286,7.593553012431416,8.591964436607425,
2_0_0000b6f8aa94f30530fb,17165,2000,8.031185978482627,6.967720716665309,8.218656976084306,9.155122914590105,
2_0_0000b14335eff15d3469,17151,2000,7.0597713066446595,6.096496987951806,7.155561715028142,8.156532663316584,
2_0_00003c61d83b864d9336,17127,2000,6.9488593558582155,6.154971075252052,7.0314616464354955,7.781753177579428,
2_0_00003743be8c5246d9b0,17087,2000,7.3111681732161555,6.1561296296296195,7.280578042759781,8.405113000829612,
2_0_0000ddcf3498483c34dc,17199,2000,7.108046582367982,5.968926288867059,7.157745912509244,8.218531025138281,
2_0_00004dd4687a9785de10,17055,2000,7.655431850036493,6.7183028799364815,7.843296121522507,8.655693432151335,
2_0_0000a4875c9a80dd66b3,17065,2000,8.270380620385529,7.312882183688033,8.43743549898315,9.31202782411641,
2_0_0000559657cd8c34356f,17191,2000,8.25475833786777,7.189888509201472,8.437962472791634,9.437876955849983,
2_0_00003c96b41c6b20c617,17081,2000,7.711146810969079,6.779448235954374,7.844654040757267,8.718022675310705,
2_0_0000d4056eac7068a792,17121,2000,7.888093745188528,6.719032921621588,8.030419854557486,9.029375274236195,
2_0_00000645c0f558bf4ac3,17025,2000,8.306686673767569,7.157380253033492,8.466476361332955,9.531302572225965,
2_0_000069d22ed7fe9251b7,17159,2000,8.402623095441712,7.563296548543337,8.561564348749222,9.31104195033338,
2_0_00007f715caecf9dbc24,17047,2000,8.493627233538307,7.467819180849601,8.53014486515491,9.530038200425086,
2_0_00003ab59d4cb0f774ba,17185,2000,9.00215030508463,8.261135041546876,8.74634823722226,9.73459158311339,
2_0_0000ec3d86b76bf6ff89,17079,2000,8.729455827474712,7.812864530253453,8.813475829796234,9.685462915613401,
2_0_0000376f86673e645d75,17035,2000,9.216096420306805,8.1882327911939,9.312901015906697,10.312169241932756,
2_0_00008ae7d638cd5ce4d9,17029,2000,9.643675919353239,8.968545996025599,9.654916343739687,10.342986708550447,
2_0_00008006c3bab671da89,17041,2000,9.65658812227254,9.029488863459635,9.717824447541465,10.406029468922416,
2_0_00006ed3098f08342fd7,17173,2000,9.647129075421535,8.813966076950091,9.812504630198863,10.561916455346859,
2_0_0000622735991cf0c16a,17139,2000,9.880531235250148,9.061786950366324,9.938807733188254,10.687116482731419,
2_0_00007227f87a5eb94e78,17049,2000,8.485012077965097,7.405045247116494,8.718905528059379,9.7175888610026,
2_0_0000bd9dcede1e4ebaf2,17051,2000,8.324958479356829,7.189750307453778,8.56244207351118,9.56228213035329,
2_0_000004050c11430bcc76,17027,2000,7.960630151029308,6.968959529366294,8.281844111411148,9.15496948160933,
2_0_0000ce291ebec9aaa8fe,17005,2000,8.368952798064038,7.436895489920134,8.562375254757006,9.438591946403614,
2_0_0000e46c20984cfdaba2,17135,2000,9.189339917586533,8.314418439579752,9.31330813855653,10.184789384364036,
2_0_000040fae5d13ef9b6cb,17021,2000,9.9993154822976,9.313933653541174,10.062299749330798,10.810156436405933,
2_0_00004793a86397f46a18,17167,2000,9.75177584295258,8.937734252218569,9.686499959246564,10.562696975186753,
2_0_000002a06695a4c31a64,17189,2000,7.708850103052197,6.779003138434612,7.903535153615804,8.717339610868308,
2_0_00001b0963d5baca8338,17145,2000,6.905988659984152,5.970056225843152,7.031788356716374,7.842809387730852,
2_0_000089e7efd8012ebaf1,17077,2000,6.963800383976136,5.906447853513324,7.029798485110944,7.965207419181334,
2_0_00007a32c5df84ced453,17181,2000,7.3103653179045,6.21615955480457,7.468538182988313,8.345407105132127,
2_0_00009cb7027ae7011b41,17153,2000,7.095583549855171,6.095057533971331,6.968149471920192,7.968165172841404,
2_0_0000d43a832177652c16,17003,2000,6.520128880304823,5.281042185744694,6.406578950880262,7.467721180944897,
2_1_0000a7335be44385d1aa,19119,2001,8.934454619626697,8.030301660371425,9.092053998687108,9.906363206906354,
2_1_0000ee62cd3301544a9b,19167,2001,9.098641352861838,7.967082275431521,9.34446261453378,10.280174638021032,
2_1_00004b1bc47fe5100be3,19141,2001,8.356729353023654,6.779537282206886,8.02996379265126,10.093573855806177,
2_1_00000a7157cd6c837c00,19143,2001,6.799117964688883,5.717353279510707,6.5949286182085425,7.656510909054483,
2_1_00005972d482473476cf,19059,2001,8.178414976026554,6.7793983319362345,8.219026912192026,9.470144220280766,
2_1_0000895ec5480001af32,19041,2001,9.132689630515419,7.593916465199097,9.344141720398778,10.716859685186366,
2_1_0000f637e2a91dd04c88,19035,2001,9.452145753109665,8.562297964770769,9.938862092041688,10.686391585958559,
2_1_00009603111ad0aa44ba,19021,2001,9.746258682785035,8.687106421987249,10.186266142841044,10.936177286228617,
2_1_0000c6169e0d914c50af,19161,2001,10.205079103153965,9.531044829198581,10.469316014784196,11.279085959117802,
2_1_000056c0f51bf3c9b8e5,19093,2001,10.02638340301568,9.155423886971047,10.217344334383984,11.094663711070158,
2_1_0000087e5d19d3e6e66a,19193,2001,9.301344621347031,8.345316513987227,9.530912073266899,10.469035630493005,
2_1_0000a3f80e3884b89def,19149,2001,9.539594382665825,8.845226704737433,9.780801962946363,10.53177353242543,
2_1_000088e696c625cb628d,19133,2001,8.931511850494164,7.9043231707063155,9.218137455149344,10.153976896537053,
2_1_00007ebc3afee86fb2f7,19085,2001,9.222847643166176,8.1564418281774,9.470322026902007,10.531919396088849,
2_1_00001077d92247108558,19047,2001,9.206743390245101,8.345374171245815,9.407145416624315,10.280217020060263,
2_1_0000b00a625dea9ece3a,19027,2001,8.790842396543875,7.782691879060426,8.90798820371113,9.84368181461652,
2_1_000059595e95ac749991,19165,2001,8.93703645449201,8.156642095365296,9.218338681929957,9.969331299978828,
2_1_0000da3d81cc45a9c8e6,19009,2001,8.452772951423414,7.467611607744319,8.655720053252699,9.530883061100331,
2_1_0000f3b8373ac231aedf,19155,2001,8.519112750812457,7.593650483962467,8.78186881758787,9.65470130196181,
2_1_00007ec277ea624bdab4,19029,2001,7.948527537298818,6.905260901550637,8.156696178305957,9.028907289355821,
2_1_000055324d622f0457c0,19137,2001,8.58149942012345,7.657430032992548,8.78227386251715,9.591432880726705,
2_1_00002d4f3e744583155a,19129,2001,8.253418599856515,7.220710160564727,8.530137247522973,9.4702600608208,
2_1_000075c2c82934504db1,19071,2001,8.753668416613214,8.030437548758366,8.96853687790554,9.71774395112053,
2_1_00006535385e34940593,19145,2001,8.638892478001397,7.9044613131183645,8.718951784025238,9.470029752833657,
2_1_0000541ba552dcf0f4e0,17157,2001,7.6181500288016935,6.658428082283903,7.843376375616049,8.782393173803264,
2_1_00003c774563357a814d,17133,2001,8.523719650803079,7.531064950167319,8.845347704064526,9.780563703425265,
2_1_0000234491782624f548,17163,2001,8.311796211413549,7.341536618599602,8.53026509660003,9.53110624178261,
2_1_0000aaa9a5b81b09674c,17149,2001,8.773897440045847,7.967270517894688,8.845186172323151,9.654512779089247,
2_1_000092894d92424cea2a,17001,2001,9.415772118090246,8.656019496516931,9.531227094511493,10.343118277010948,
2_1_0000600b14f26baf41be,17009,2001,8.004131299727336,7.22017855179245,8.093170836233284,8.843929501948573,
2_1_00005aa2c56bc8db08f6,17171,2001,8.344999959705202,7.594942202949716,8.406226789326913,9.155129062570934,
2_1_00007683598174f58df3,17061,2001,8.492207431251536,7.7201531711661575,8.592639021171713,9.407636443760332,
2_1_0000bf1aef4244420e1f,17013,2001,8.454844315754377,7.46697052023122,8.53052010023783,9.530758857170543,
2_1_000064f649a5af33b5b4,17083,2001,9.082811304156344,8.467068897490815,9.218537296395871,9.906223826491269,
2_1_000018be940eae0a5c0d,17119,2001,8.50260700420908,7.281001978804845,8.781769845499579,9.843962948500435,
2_1_000054f6a81b073c6262,17117,2001,9.338099745095507,8.593001012793412,9.531132485546106,10.280134651825001,
2_1_0000765b5683242824c6,17137,2001,8.985094148251413,8.282312726187985,9.092158102607566,9.780274358016856,
2_1_000033f1b04aa5ea369f,17017,2001,8.34632743355214,7.531269545247474,8.466608801134878,9.217716438148576,
2_1_00006ae86e351f071f57,17169,2001,8.162546346399315,7.220518876533806,8.282075755644938,9.21850220204246,
2_1_000077074a885ca2c715,17125,2001,7.462103332924373,6.5947111916850725,7.467756984761777,8.405899327917961,
2_1_0000dd5e75fbaf35fb18,17057,2001,8.20846699689266,7.404971204425818,8.344896347108666,9.092214690150243,
2_1_000042ead5cd362d9bde,17109,2001,9.338527847345663,8.782167938653854,9.470323089216425,10.093263171704955,
2_1_00006b09ba4cb4741512,17187,2001,9.490227859211691,8.907912348755428,9.59149954582896,10.216929847428178,
2_1_00007e93424e6272301b,17067,2001,9.44426655672792,8.782142632342323,9.53095217389959,10.280032747551605,
2_1_0000e2ffa1b448de0664,17071,2001,9.640708029196649,9.062028756233635,9.812178643200616,10.43687164191342,
2_1_0000b81bdcab440b497e,19111,2001,7.9131250279755605,6.095042016806738,8.28211266208506,9.34398502543976,
2_1_0000b70410cd457d5d98,19057,2001,8.391778882815277,6.658456362308469,8.844988301411682,9.781054230119834,
2_1_0000184281d2b113a536,17131,2001,8.925144070535884,8.282156417067368,9.092002628376502,9.78091414395459,
2_1_0000193eca3e9c01ee36,19115,2001,7.852443939908251,6.718630895840132,8.219085051354686,9.091924912832262,
2_1_00003e809764811e7691,17073,2001,8.417025185516001,7.594345857765764,8.529636268508794,9.34358284176969,
2_1_00000cb57eb468091722,17095,2001,8.959870829396461,8.345681786641467,9.029419233625914,9.654943097959311,
2_1_0000ecaa499a57538db2,17195,2001,8.048622620421117,7.2204257376279415,8.093461245571323,8.968429983811028,
2_1_0000893bdfde5b445207,17161,2001,8.474765232026105,7.404629434968807,8.655873389934122,9.591025658569949,
2_1_00003a9ef8a64b10f609,19163,2001,9.489332812797262,8.782556058417438,9.65508286181846,10.40622080840881,
2_1_000092e1517d48c1c5cf,19045,2001,8.95472380202044,7.90407431735778,9.218712936775534,10.093571601354972,
2_1_00007bc4556eccb129da,17015,2001,7.61895576995284,6.8421513896023605,7.719947052794772,8.46656623508012,
2_1_00005211715ed4ff9390,19097,2001,7.8735190759275,6.905082292028852,7.904154388479059,8.844657330776094,
2_1_0000eb67a70b059e2ad0,17085,2001,7.7953444974897,6.779325482028841,7.719764104589896,8.782130587483703,
2_1_0000928919487c57e60a,19061,2001,8.458778714820603,7.467698533443616,8.529738380178587,9.46997260107851,
2_1_0000483b116fd1ddb710,19031,2001,9.39593307007228,8.592822150442778,9.654498765343861,10.40570406870307,
2_1_0000bfa9543e714ae8d9,19105,2001,8.527669611977664,7.404758682253374,8.781976881186662,9.654543813892346,
2_1_0000e90fc068ae37932d,19055,2001,8.470635708122646,7.436321576191395,8.561509509388923,9.56203395716135,
2_1_00009d6285dc08e23624,19139,2001,8.783182793716831,7.783195819683771,9.092478217154403,9.969202565344245,
2_1_00005653202d203024af,19103,2001,7.627980993858559,6.4690711711820965,7.719756935186591,8.71874042537074,
2_1_0000fd914400bc585fda,19183,2001,6.656475862967899,5.654330711804448,6.657393262599196,7.593286091217506,
2_1_0000ce69a0186a3b53d6,19095,2001,8.976039459726943,7.96732399328464,9.281358548414252,10.15406690633025,
2_1_0000b68d5232598fb9f9,19011,2001,10.070243165087847,9.127619792681115,10.125898553144971,11.122098607676552,
2_1_0000fec0bd046b364e53,19113,2001,7.914458973735671,6.842583450617213,7.904110819194832,8.968530467980548,
2_1_0000bb71c0dac0555482,19019,2001,9.709948613030111,8.529904145324307,9.969687554517002,10.968317929091208,
2_1_0000f587735a0e9e8de0,19013,2001,10.106209627891065,9.061848897490728,10.312181859761928,11.310336603737271,
2_1_00006ea04d46d57cd244,19171,2001,9.42874840417956,8.529787520439891,9.592056773555605,10.46906186470935,
2_1_0000c20e284dff3c3779,19157,2001,9.11471744223247,8.406115235503403,9.40733106602656,10.093536037277063,
2_1_0000450c7b6ff5ff6ec4,19107,2001,8.023597449280064,6.811567923486552,8.188044540496623,9.31221886805197,
2_1_0000b8715d3f5245fe76,19123,2001,8.877233661790687,7.9674864076969865,9.155045869905123,9.969687402012395,
2_1_0000ef45812b31b1f7e4,19179,2001,8.142559625259416,6.905117138595767,8.28162234498241,9.4071205129159,
2_1_0000443f105abf09254a,19101,2001,6.413703771850267,5.0312896643230935,6.217259903787409,7.593085629638529,
2_1_000000c415a5c2dac89e,19051,2001,7.872577462596013,6.779500850224925,7.843365344232339,8.9689969808849,
2_1_0000f876d981e1498558,19177,2001,6.494345840004127,4.844311063213268,6.595056052717221,7.904277150248599,
2_1_000008b761b4226821cb,19087,2001,7.738193656309057,6.658077656452953,8.09344293606078,8.907239277943527,
2_1_0000e6fe88eff5481b79,19007,2001,7.478282199118559,6.4694582259810245,7.4044044908183855,8.405894968085281,
2_1_00002122042533a986d6,19185,2001,7.668288992596594,6.658137488510609,7.5935348345295655,8.591496652984087,
2_1_000075f983330cb18124,19135,2001,7.561102131137551,6.532122875404582,7.467831986453057,8.46713110231291,
2_1_000017134a674c478360,19125,2001,8.474741841259574,7.4043356943175045,8.656183919018291,9.592011146299761,
2_1_0000ad7f0cd72dd738a2,19117,2001,7.495723444404364,6.468675503006294,7.404275400231956,8.405390395378443,
2_1_0000e77674974d068ccc,19181,2001,7.736234184808934,6.4684423429652815,7.782945905805565,8.967829442710038,
2_1_000048534bddd606e02c,19039,2001,7.241097589412584,6.279587389668143,7.156839854443854,8.155457762854443,
2_1_0000432dead7a7289b6d,19053,2001,8.014797139611286,6.967818752102269,7.904419277826578,9.029825388591428,
2_1_00003e70c5b03afd102b,19159,2001,8.340897992354666,7.43676756809179,8.43783817482766,9.311024817422467,
2_1_0000d5c56305e0c7fb51,19173,2001,8.450248711753348,7.467469403478973,8.530431836486239,9.470419874664225,
2_1_00000dd06c5f4e3991d6,19003,2001,8.735687787887162,7.843666435942795,8.907464895310582,9.78105087068081,
2_1_0000f2ce85401ab7cdc2,19001,2001,7.550676775301028,6.5316383862379555,7.656750927640759,8.592705928857638,
2_1_0000d84fbf7e0b6ea4d1,19175,2001,7.91968330547003,6.657113567088608,7.843762341311833,9.155415602411907,
2_1_000069e236448e0ab86d,19121,2001,7.333080924220013,6.342792096408053,7.40516152521024,8.405823458863283,
2_1_00000eaedba5ea48cdca,19049,2001,7.584521948772555,6.594721047999838,7.782805533786684,8.655493192890441,
2_1_000067a6fa052fd579a9,19153,2001,8.338649636908036,7.521435060790413,8.518349875934705,9.498855476731714,
2_1_0000a7ab05350919e02f,19077,2001,7.47731613022194,6.468577824903995,7.593502889374892,8.466126318779239,
2_1_0000f86ce09dd811a123,19073,2001,8.094925659292631,7.1570313024486305,8.406225756757427,9.092138803909037,
2_1_0000dd21809ea7455891,19025,2001,8.825529012893353,7.594010212712247,8.90796044542862,10.154109044066907,
2_1_0000c7dfbbc4d068017c,19187,2001,8.609626621527845,7.65696535326153,8.908148092883586,9.591626491592262,
2_1_000046440db24aa5ddd2,19015,2001,8.355800437451938,7.467700393483954,8.656038130754036,9.406956182414715,
2_1_0000be0acd07dbcce330,19079,2001,9.041942888282694,8.031214755808579,9.344419826334082,10.153949155716983,
2_1_0000ede31f173b7c504c,19169,2001,9.202002082137362,8.156939584218696,9.470317161960013,10.342745990273695,
2_1_0000e2c8ed526d895daf,19083,2001,9.33811748862082,8.466890306777891,9.591752397731499,10.343088303401089,
2_1_0000d6c52ea28bd774ac,19127,2001,9.734525279315791,9.092563672786287,9.906659584698193,10.595217076870139,
2_1_000013a3788af1faaeaf,19099,2001,9.301771521000942,8.529429792140627,9.470080904230002,10.280130186496411,
2_1_00008a783033350a11d4,19075,2001,9.210730679536233,8.345685347404762,9.407264302937607,10.217283025712693,
2_1_00003031d231c776982e,19023,2001,9.351512047011875,8.52965247974335,9.592030634322134,10.406043684417389,
2_1_00009b9258bf70ecf673,19017,2001,9.53307417962209,8.56135414823683,9.686539167355335,10.687035093662475,
2_1_000058873ec76b9d562b,19069,2001,8.888572507206707,7.6564745322468815,9.21874904805037,10.153977500176197,
2_1_00009cd6751257ff2a77,19067,2001,8.647136136188875,7.626996450553877,8.874828001591947,9.62344379130891,
2_1_00009dcfc0dbcb5b728a,19033,2001,9.015214524978223,7.72008932500553,9.281769581529243,10.343098416123729,
2_1_00003d3acf2aca471b4d,19037,2001,8.244316414821801,7.404964363591026,8.345061008073943,9.154947757907985,
2_1_000017fa3a13aaee7f82,19089,2001,7.904947189591889,7.095252438642906,8.030557495117076,8.781416679648652,
2_1_0000bcdce94db702a2c3,19131,2001,8.489488292895183,7.405353418450849,8.592763958678503,9.59175868322665,
2_1_0000664b68b22056240e,19195,2001,8.763851347612519,7.220084229742443,9.344296381144181,10.21724792817667,
2_1_000032b0b482dd491fa7,19189,2001,8.322607149830349,6.841616134621603,8.781936401031539,9.654356884900333,
2_1_000001654c1050b12f75,19081,2001,8.683958002873075,7.5305224386240575,8.968967954873841,9.906624169169493,
2_1_00007ea63f6e7c5dd886,19197,2001,8.4641200619174,7.405275273368017,8.718944976432917,9.591686544499655,
2_1_00009d19933462b428b5,19091,2001,8.523582082039121,7.436194441579689,8.814088189749151,9.562277565690078,
2_1_0000b71f0e01b52f3bc7,19109,2001,8.56613885389425,7.28087711317617,8.907959219456078,9.906713421644003,
2_1_0000a4b9d0ef752c5e38,19151,2001,9.456084608984712,8.344961956268687,9.717820063364375,10.779685407986094,
2_1_000006df2a7908a289d3,19147,2001,9.376794490968544,8.156156657335865,9.65483859669969,10.779414080094636,
2_1_00007316e0bde316ad51,19063,2001,8.325939537477547,6.967866132019117,8.529632503341322,9.780533999623925,
